No.,Date and time,FORCE [none] (32),Depth [METER] (28),TORQE [NM] (11),TRAVEL [none] (3),TURN [pulses] (4),PIPE No [none] (15)
363,2017-12-20 11:41:57.6,-0.97,7.517,122.6925,4.243,319,4
364,2017-12-20 11:41:59.6,-0.97,7.543,119.385,4.269,324,4
365,2017-12-20 11:42:01.6,-0.97,7.57,117.495,4.296,330,4
366,2017-12-20 11:42:03.6,-1,7.597,115.4475,4.323,335,4
367,2017-12-20 11:42:05.6,-0.98,7.624,119.2275,4.35,340,4
368,2017-12-20 11:42:07.6,-1,7.65,116.7075,4.376,345,4
369,2017-12-20 11:42:09.6,-1,7.676,121.275,4.402,351,4
370,2017-12-20 11:42:11.6,-1.02,7.696,112.14,4.422,356,4
371,2017-12-20 11:42:13.6,-1,7.722,121.4325,4.448,361,4
372,2017-12-20 11:42:15.6,-1,7.746,118.755,4.472,366,4
373,2017-12-20 11:42:17.6,-1.02,7.77,115.4475,4.496,372,4
374,2017-12-20 11:42:19.6,-1.02,7.795,117.495,4.521,377,4
375,2017-12-20 11:42:21.6,-1.02,7.821,121.905,4.547,382,4
376,2017-12-20 11:42:23.6,-1.02,7.846,122.0625,4.572,387,4
377,2017-12-20 11:42:25.6,-1.02,7.871,116.0775,4.597,393,4
378,2017-12-20 11:42:27.6,-1.02,7.896,121.4325,4.622,398,4
379,2017-12-20 11:42:29.6,-1.02,7.92,123.0075,4.646,403,4
380,2017-12-20 11:42:31.6,-1.02,7.939,119.385,4.665,408,4
381,2017-12-20 11:42:33.6,-1.02,7.963,126.945,4.689,414,4
382,2017-12-20 11:42:35.6,-1.02,7.988,123.48,4.714,419,4
383,2017-12-20 11:42:37.6,-1.02,8.012,120.1725,4.738,424,4
384,2017-12-20 11:42:39.6,-1.05,8.034,120.96,4.76,429,4
385,2017-12-20 11:42:41.6,-1.03,8.057,118.755,4.783,435,4
386,2017-12-20 11:42:43.6,-1.03,8.08,120.33,4.806,440,4
387,2017-12-20 11:42:45.6,-1.05,8.103,111.9825,4.829,445,4
388,2017-12-20 11:42:47.6,-1.05,8.125,116.865,4.851,450,4
389,2017-12-20 11:42:49.6,-1.03,8.14,117.81,4.866,456,4
390,2017-12-20 11:42:51.6,-1.05,8.162,121.4325,4.888,461,4
391,2017-12-20 11:42:53.6,-1.05,8.182,116.3925,4.908,466,4
392,2017-12-20 11:42:55.6,-1.05,8.203,122.0625,4.929,471,4
393,2017-12-20 11:42:57.6,-1.05,8.224,121.59,4.95,477,4
394,2017-12-20 11:42:59.6,-1.05,8.245,117.0225,4.971,482,4
395,2017-12-20 11:43:01.6,-1.05,8.265,111.6675,4.991,487,4
396,2017-12-20 11:43:03.6,-1.05,8.287,114.1875,5.013,492,4
397,2017-12-20 11:43:05.6,-1.07,8.309,108.5175,5.035,498,4
398,2017-12-20 11:43:07.6,-1.05,8.325,120.8025,5.051,503,4
399,2017-12-20 11:43:09.6,-1.05,8.353,114.5025,5.079,508,4
400,2017-12-20 11:43:11.6,-1.07,8.37,114.1875,5.096,513,4
401,2017-12-20 11:43:13.6,-1.07,8.39,115.29,5.116,519,4
402,2017-12-20 11:43:15.6,-1.05,8.412,113.085,5.138,524,4
403,2017-12-20 11:43:17.6,-1.07,8.433,112.455,5.159,529,4
404,2017-12-20 11:43:19.6,-1.07,8.454,117.9675,5.18,534,4
405,2017-12-20 11:43:21.6,-1.07,8.475,114.1875,5.201,540,4
406,2017-12-20 11:43:23.6,-1.07,8.495,119.8575,5.221,545,4
407,2017-12-20 11:43:25.6,-1.07,8.515,117.6525,5.241,550,4
408,2017-12-20 11:43:27.6,-1.07,8.535,120.015,5.261,555,4
409,2017-12-20 11:43:29.6,-1.07,8.555,126.63,5.281,561,4
410,2017-12-20 11:43:31.6,-1.07,8.575,126.4725,5.301,566,4
411,2017-12-20 11:43:33.6,-1.07,8.591,120.015,5.317,571,4
412,2017-12-20 11:43:35.6,-1.07,8.611,114.975,5.337,576,4
413,2017-12-20 11:43:37.6,-1.07,8.631,112.77,5.357,582,4
414,2017-12-20 11:43:39.6,-1.07,8.65,114.975,5.376,587,4
415,2017-12-20 11:43:41.6,-1.07,8.67,125.055,5.396,592,4
416,2017-12-20 11:43:43.6,-1.07,8.689,121.1175,5.415,597,4
417,2017-12-20 11:43:45.6,-1.07,8.71,128.205,5.436,603,4
418,2017-12-20 11:43:47.6,-1.07,8.731,112.6125,5.457,608,4
419,2017-12-20 11:43:49.6,-1.07,8.752,121.7475,5.478,613,4
420,2017-12-20 11:43:51.6,-1.07,8.773,119.7,5.499,618,4
421,2017-12-20 11:43:53.6,-1.07,8.787,128.9925,5.513,624,4
422,2017-12-20 11:43:55.6,-1.08,8.812,119.07,5.538,629,4
423,2017-12-20 11:43:57.6,-1.08,8.827,111.195,5.553,634,4
424,2017-12-20 11:43:59.6,-1.07,8.849,112.9275,5.575,639,4
425,2017-12-20 11:44:01.6,-1.08,8.869,119.385,5.595,645,4
426,2017-12-20 11:44:03.6,-1.08,8.891,119.07,5.617,650,4
427,2017-12-20 11:44:05.6,-1.08,8.912,112.14,5.638,655,4
428,2017-12-20 11:44:07.6,-1.1,8.934,124.74,5.66,660,4
429,2017-12-20 11:44:09.6,-1.1,8.934,103.005,5.634,666,4
430,2017-12-20 11:44:11.6,-1.02,8.934,117.495,5.486,671,4
431,2017-12-20 11:44:13.6,-1.09,8.934,117.81,5.486,676,4
432,2017-12-20 11:44:15.6,-1.1,8.934,103.95,5.492,681,4
433,2017-12-20 11:44:17.6,-1.1,8.934,109.935,5.509,687,4
434,2017-12-20 11:44:19.6,-1.08,8.934,113.8725,5.527,692,4
435,2017-12-20 11:44:21.6,-1.07,8.934,104.895,5.546,697,4
436,2017-12-20 11:44:23.6,-1.1,8.934,108.99,5.565,702,4
437,2017-12-20 11:44:25.6,-1.08,8.934,114.975,5.585,708,4
438,2017-12-20 11:44:27.6,-1.08,8.934,122.535,5.605,713,4
439,2017-12-20 11:44:29.6,-1.1,8.934,119.5425,5.624,718,4
440,2017-12-20 11:44:31.6,-1.1,8.934,114.66,5.639,723,4
441,2017-12-20 11:44:33.6,-1.1,8.935,120.1725,5.661,729,4
442,2017-12-20 11:44:35.6,-1.1,8.949,117.495,5.675,734,4
443,2017-12-20 11:44:37.6,-1.1,8.964,127.26,5.69,739,4
444,2017-12-20 11:44:39.6,-1.08,8.98,123.48,5.706,744,4
445,2017-12-20 11:44:41.6,-0.48,8.981,121.275,5.359,750,4
446,2017-12-20 11:44:43.6,130.365,8.981,101.2725,4.758,755,4
447,2017-12-20 11:44:45.6,139.7898,8.981,112.9275,4.16,760,4
448,2017-12-20 11:44:47.6,180.6306,8.981,104.895,3.568,765,4
449,2017-12-20 11:44:49.6,274.0932,8.981,121.4325,2.978,771,4
450,2017-12-20 11:44:51.6,401.328,8.981,127.26,2.83,776,4
451,2017-12-20 11:44:53.6,241.8918,8.981,123.795,3.72,781,4
452,2017-12-20 11:44:55.6,219.9006,8.981,108.36,4.311,786,4
453,2017-12-20 11:44:57.6,211.2612,8.981,105.6825,5.069,792,4
454,2017-12-20 11:44:59.6,156.2832,9.01,104.895,5.736,797,4
455,2017-12-20 11:45:01.6,-0.67,9.01,107.73,5.657,802,4
456,2017-12-20 11:45:58.2,152.3562,9.012,114.5025,2.673,804,5
457,2017-12-20 11:46:00.2,153.927,8.933,12.915,2.675,0,5
458,2017-12-20 11:46:02.2,165.708,8.933,11.025,2.588,0,5
459,2017-12-20 11:46:04.2,195.5532,8.933,12.4425,2.56,0,5
460,2017-12-20 11:46:06.2,193.197,8.933,12.285,2.56,0,5
461,2017-12-20 11:46:08.2,191.6262,8.933,12.6,2.56,0,5
462,2017-12-20 11:46:10.2,191.6262,8.933,12.6,2.56,0,5
463,2017-12-20 11:46:12.2,189.27,8.933,12.7575,2.56,0,5
464,2017-12-20 11:46:14.2,189.27,8.933,12.6,2.561,2,5
465,2017-12-20 11:46:16.2,189.27,8.933,116.55,2.561,7,5
466,2017-12-20 11:46:18.2,189.27,8.933,119.8575,2.562,12,5
467,2017-12-20 11:46:20.2,183.7722,8.933,113.8725,2.58,17,5
468,2017-12-20 11:46:22.2,175.9182,8.933,121.905,2.599,23,5
469,2017-12-20 11:46:24.2,165.708,8.933,120.1725,2.63,28,5
470,2017-12-20 11:46:26.2,157.854,8.933,126,2.66,33,5
471,2017-12-20 11:46:28.3,153.927,8.94,124.425,2.682,38,5
472,2017-12-20 11:46:30.3,150,8.968,107.1,2.71,44,5
473,2017-12-20 11:46:32.3,140.5752,9.004,119.5425,2.746,49,5
474,2017-12-20 11:46:34.3,136.6482,9.037,130.2525,2.779,54,5
475,2017-12-20 11:46:36.3,128.7942,9.098,116.235,2.84,59,5
476,2017-12-20 11:46:38.3,124.8672,9.133,125.055,2.875,65,5
477,2017-12-20 11:46:40.3,-0.4,9.175,133.56,2.917,70,5
478,2017-12-20 11:46:42.3,-0.42,9.219,118.755,2.961,75,5
479,2017-12-20 11:46:44.3,-0.47,9.249,134.505,2.991,80,5
480,2017-12-20 11:46:46.3,-0.5,9.279,120.33,3.021,85,5
481,2017-12-20 11:46:48.3,-0.52,9.309,110.565,3.051,90,5
482,2017-12-20 11:46:50.3,-0.52,9.337,122.22,3.079,96,5
483,2017-12-20 11:46:52.3,-0.55,9.365,134.82,3.107,101,5
484,2017-12-20 11:46:54.3,-0.57,9.394,118.2825,3.136,106,5
485,2017-12-20 11:46:56.3,-0.6,9.416,117.3375,3.158,111,5
486,2017-12-20 11:46:58.3,-0.6,9.445,139.86,3.187,117,5
487,2017-12-20 11:47:00.3,-0.64,9.474,114.975,3.216,122,5
488,2017-12-20 11:47:02.3,-0.65,9.502,140.49,3.244,127,5
489,2017-12-20 11:47:04.3,-0.65,9.531,115.92,3.273,132,5
490,2017-12-20 11:47:06.3,-0.65,9.556,138.285,3.298,137,5
491,2017-12-20 11:47:08.3,-0.67,9.582,110.565,3.324,143,5
492,2017-12-20 11:47:10.3,-0.7,9.607,125.2125,3.349,148,5
493,2017-12-20 11:47:12.3,-0.7,9.633,114.975,3.375,153,5
494,2017-12-20 11:47:14.3,-0.72,9.658,124.5825,3.4,158,5
495,2017-12-20 11:47:16.3,-0.72,9.683,129.78,3.425,164,5
496,2017-12-20 11:47:18.3,-0.74,9.706,107.1,3.448,169,5
497,2017-12-20 11:47:20.3,-0.75,9.725,128.52,3.467,174,5
498,2017-12-20 11:47:22.3,-0.77,9.749,114.66,3.491,179,5
499,2017-12-20 11:47:24.3,-0.77,9.773,108.675,3.515,184,5
500,2017-12-20 11:47:26.3,-0.77,9.799,121.4325,3.541,190,5
501,2017-12-20 11:47:28.3,-0.8,9.824,116.55,3.566,195,5
502,2017-12-20 11:47:30.3,-0.82,9.849,118.44,3.591,200,5
503,2017-12-20 11:47:32.3,-0.82,9.876,112.2975,3.618,205,5
504,2017-12-20 11:47:34.3,-0.82,9.981,185.6925,3.723,210,5
505,2017-12-20 11:47:36.3,-0.87,10.111,156.24,3.853,215,5
506,2017-12-20 11:47:38.3,-0.95,10.246,235.62,3.988,220,5
507,2017-12-20 11:47:40.3,-0.95,10.343,240.975,4.085,225,5
508,2017-12-20 11:47:42.3,-0.97,10.369,251.055,4.111,230,5
509,2017-12-20 11:47:44.3,-0.99,10.483,249.9525,4.225,235,5
510,2017-12-20 11:47:46.3,-1,10.56,250.425,4.302,239,5
511,2017-12-20 11:47:48.3,-1,10.641,219.24,4.383,244,5
512,2017-12-20 11:47:50.3,-1.02,10.723,237.195,4.465,249,5
513,2017-12-20 11:47:52.3,-1.02,10.809,262.71,4.551,254,5
514,2017-12-20 11:47:54.3,-1.02,10.902,233.1,4.644,259,5
515,2017-12-20 11:47:56.3,-1.02,10.993,210.42,4.735,263,5
516,2017-12-20 11:47:58.3,-1.05,11.087,229.95,4.829,268,5
517,2017-12-20 11:48:00.3,-1.05,11.182,228.8475,4.924,273,5
518,2017-12-20 11:48:02.3,-1.07,11.244,245.07,4.986,278,5
519,2017-12-20 11:48:04.3,-1.07,11.343,233.73,5.085,282,5
520,2017-12-20 11:48:06.3,-1.07,11.447,211.995,5.189,287,5
521,2017-12-20 11:48:08.3,-1.07,11.522,239.4,5.264,292,5
522,2017-12-20 11:48:10.3,-1.07,11.602,156.7125,5.344,297,5
523,2017-12-20 11:48:12.3,-1.1,11.739,233.73,5.481,302,5
524,2017-12-20 11:48:14.3,-1.1,11.789,237.825,5.531,306,5
525,2017-12-20 11:48:16.3,-1.1,11.864,220.6575,5.606,311,5
526,2017-12-20 11:48:18.3,-1.1,11.938,218.925,5.68,316,5
527,2017-12-20 11:48:20.3,-1.1,11.983,152.6175,5.725,321,5
528,2017-12-20 11:48:22.3,-1.1,11.989,137.97,5.731,326,5
529,2017-12-20 11:48:24.3,-0.88,11.989,135.2925,5.423,331,5
530,2017-12-20 11:48:26.3,-1.07,11.989,102.375,5.423,336,5
531,2017-12-20 11:48:28.3,-1.07,11.989,118.2825,5.423,341,5
532,2017-12-20 11:48:30.3,-1.07,11.989,104.58,5.423,346,5
533,2017-12-20 11:48:32.3,-0.61,11.989,149.4675,5.181,352,5
534,2017-12-20 11:48:34.3,126.438,11.989,141.5925,4.591,357,5
535,2017-12-20 11:48:36.3,138.219,11.989,203.3325,4.004,361,5
536,2017-12-20 11:48:38.3,182.2014,11.989,107.5725,3.416,367,5
537,2017-12-20 11:48:40.3,274.8786,11.989,119.7,2.831,372,5
538,2017-12-20 11:48:42.3,307.08,11.989,105.3675,2.25,377,5
539,2017-12-20 11:48:44.3,282.7326,11.989,105.9975,2.691,382,5
540,2017-12-20 11:48:46.3,217.5444,11.989,102.375,3.381,387,5
541,2017-12-20 11:48:48.3,208.905,11.989,113.8725,4.209,393,5
542,2017-12-20 11:48:50.3,201.051,11.989,117.495,5.013,398,5
543,2017-12-20 11:48:52.3,197.124,11.991,221.445,5.733,403,5
544,2017-12-20 11:48:54.3,-0.72,11.991,110.565,5.659,409,5
545,2017-12-20 11:48:56.3,-0.82,11.991,12.285,5.659,411,5
546,2017-12-20 11:48:58.3,-0.82,11.991,12.1275,5.659,411,5
547,2017-12-20 11:49:00.3,-0.82,11.991,12.1275,5.659,411,5
548,2017-12-20 11:49:02.3,-0.83,11.991,12.1275,5.659,411,5
549,2017-12-20 11:50:07.1,332.2128,13.86,12.285,4.616,411,6
550,2017-12-20 11:50:09.1,326.715,11.917,11.97,4.616,0,6
551,2017-12-20 11:50:11.1,325.1442,11.917,11.655,4.616,0,6
552,2017-12-20 11:50:13.1,321.2172,11.917,11.8125,4.616,0,6
553,2017-12-20 11:50:15.1,319.6464,11.917,11.8125,4.616,0,6
554,2017-12-20 11:50:17.1,318.861,11.917,11.655,4.616,0,6
555,2017-12-20 11:50:19.1,318.861,11.917,11.655,4.616,0,6
556,2017-12-20 11:50:21.1,318.861,11.917,11.8125,4.616,0,6
557,2017-12-20 11:50:23.1,317.2902,11.919,11.655,4.618,0,6
558,2017-12-20 11:50:25.1,316.5048,11.919,11.655,4.618,0,6
559,2017-12-20 11:50:27.1,316.5048,11.919,11.97,4.618,0,6
560,2017-12-20 11:50:29.1,314.934,11.919,11.97,4.618,0,6
561,2017-12-20 11:50:31.1,314.934,11.919,11.655,4.618,0,6
562,2017-12-20 11:50:33.1,314.934,11.92,11.655,4.619,0,6
563,2017-12-20 11:50:35.1,314.934,11.92,11.655,4.619,0,6
564,2017-12-20 11:50:37.2,314.934,11.92,11.8125,4.619,0,6
565,2017-12-20 11:50:39.2,314.934,11.92,11.34,4.619,0,6
566,2017-12-20 11:50:41.2,314.934,11.92,114.8175,4.619,4,6
567,2017-12-20 11:50:43.2,314.934,11.922,115.29,4.621,10,6
568,2017-12-20 11:50:45.2,313.3632,11.922,113.2425,4.621,15,6
569,2017-12-20 11:50:47.2,313.3632,11.922,129.15,4.621,20,6
570,2017-12-20 11:50:49.2,313.3632,11.922,11.97,4.621,21,6
571,2017-12-20 11:50:51.2,313.3632,11.922,11.655,4.621,21,6
572,2017-12-20 11:50:53.2,313.3632,11.922,11.655,4.621,21,6
573,2017-12-20 11:50:55.2,313.3632,11.922,11.655,4.621,21,6
574,2017-12-20 11:50:57.2,313.3632,11.923,11.97,4.622,21,6
575,2017-12-20 11:50:59.2,454.7352,11.923,11.8125,4.414,21,6
576,2017-12-20 11:51:01.2,434.3148,11.923,11.8125,4.414,21,6
577,2017-12-20 11:51:03.2,428.817,11.923,11.655,4.414,21,6
578,2017-12-20 11:51:05.2,423.3192,11.923,11.8125,4.414,21,6
579,2017-12-20 11:51:07.2,288.2304,11.923,11.8125,4.402,21,6
580,2017-12-20 11:51:09.2,689.5698,11.923,12.4425,4.298,21,6
581,2017-12-20 11:51:11.2,330.642,11.923,11.97,4.454,21,6
582,2017-12-20 11:51:13.2,332.2128,11.923,116.3925,4.454,24,6
583,2017-12-20 11:51:15.2,334.569,11.923,101.115,4.454,29,6
584,2017-12-20 11:51:17.2,329.8566,11.923,113.715,4.46,35,6
585,2017-12-20 11:51:19.2,286.6596,11.923,120.015,4.489,40,6
586,2017-12-20 11:51:21.2,274.0932,11.923,126.4725,4.501,45,6
587,2017-12-20 11:51:23.2,274.8786,11.923,119.2275,4.503,50,6
588,2017-12-20 11:51:25.2,277.2348,11.923,111.51,4.503,56,6
589,2017-12-20 11:51:27.2,278.0202,11.923,133.56,4.503,61,6
590,2017-12-20 11:51:29.2,279.591,11.923,123.0075,4.503,66,6
591,2017-12-20 11:51:31.2,279.591,11.923,111.0375,4.503,71,6
592,2017-12-20 11:51:33.2,279.591,11.923,110.25,4.505,77,6
593,2017-12-20 11:51:35.2,223.8276,11.923,134.505,4.588,82,6
594,2017-12-20 11:51:37.2,172.7766,12.006,165.06,4.705,87,6
595,2017-12-20 11:51:39.2,152.3562,12.094,173.0925,4.793,92,6
596,2017-12-20 11:51:41.2,142.9314,12.141,225.0675,4.84,97,6
597,2017-12-20 11:51:43.2,135.0774,12.206,184.1175,4.905,102,6
598,2017-12-20 11:51:45.2,130.365,12.263,204.9075,4.962,106,6
599,2017-12-20 11:51:47.2,126.438,12.299,241.7625,4.998,111,6
600,2017-12-20 11:51:49.2,122.511,12.327,199.8675,5.026,116,6
601,2017-12-20 11:51:51.2,122.511,12.348,216.09,5.047,121,6
602,2017-12-20 11:51:53.2,-0.4,12.369,203.805,5.068,125,6
603,2017-12-20 11:51:55.2,-0.4,12.384,197.19,5.083,130,6
604,2017-12-20 11:51:57.2,-0.4,12.392,221.6025,5.091,135,6
605,2017-12-20 11:51:59.2,-0.4,12.399,190.1025,5.098,140,6
606,2017-12-20 11:52:01.2,-0.4,12.406,174.0375,5.105,145,6
607,2017-12-20 11:52:03.2,-0.4,12.411,178.605,5.11,150,6
608,2017-12-20 11:52:05.2,-0.4,12.415,174.6675,5.114,155,6
609,2017-12-20 11:52:07.2,-0.41,12.419,178.7625,5.118,159,6
610,2017-12-20 11:52:09.2,-0.42,12.422,186.9525,5.121,164,6
611,2017-12-20 11:52:11.2,153.927,12.422,201.1275,4.861,169,6
612,2017-12-20 11:52:13.2,600.8196,12.422,114.66,4.369,174,6
613,2017-12-20 11:52:15.2,177.489,12.422,110.0925,4.825,180,6
614,2017-12-20 11:52:17.2,134.292,12.422,139.545,5.073,185,6
615,2017-12-20 11:52:19.2,124.8672,12.422,150.7275,5.108,190,6
616,2017-12-20 11:52:21.2,122.511,12.424,193.8825,5.121,195,6
617,2017-12-20 11:52:23.2,122.511,12.426,175.455,5.125,200,6
618,2017-12-20 11:52:25.2,124.0818,12.432,192.78,5.13,205,6
619,2017-12-20 11:52:27.2,161.781,12.432,134.9775,4.868,210,6
620,2017-12-20 11:52:29.2,273.3078,12.432,113.5575,4.281,215,6
621,2017-12-20 11:52:31.2,158.6394,12.432,105.3675,4.913,220,6
622,2017-12-20 11:52:33.2,153.927,12.432,15.12,4.913,224,6
623,2017-12-20 12:41:07.9,-0.58,12.432,114.975,4.258,224,7
624,2017-12-20 12:41:09.9,-0.57,12.214,106.6275,4.259,3,7
625,2017-12-20 12:41:11.9,-0.58,12.214,110.4075,4.259,8,7
626,2017-12-20 12:41:13.9,-0.58,12.215,111.825,4.26,14,7
627,2017-12-20 12:41:15.9,-0.57,12.215,105.0525,4.26,19,7
628,2017-12-20 12:41:17.9,-0.59,12.215,114.5025,4.26,24,7
629,2017-12-20 12:41:19.9,-0.58,12.215,106.9425,4.26,30,7
630,2017-12-20 12:41:21.9,-0.57,12.215,104.4225,4.26,35,7
631,2017-12-20 12:41:23.9,-0.57,12.216,109.62,4.261,40,7
632,2017-12-20 12:41:25.9,-0.57,12.216,107.415,4.261,46,7
633,2017-12-20 12:41:27.9,-0.58,12.216,102.8475,4.261,51,7
634,2017-12-20 12:41:29.9,-0.57,12.217,108.36,4.262,56,7
635,2017-12-20 12:41:31.9,160.9956,12.217,111.195,3.832,62,7
636,2017-12-20 12:41:33.9,274.8786,12.217,102.8475,3.303,67,7
637,2017-12-20 12:41:35.9,254.4582,12.217,9.9225,3.303,68,7
638,2017-12-20 12:41:38.0,242.6772,12.217,9.6075,3.303,68,7
639,2017-12-20 12:41:40.0,237.1794,12.217,9.45,3.303,68,7
640,2017-12-20 12:41:42.0,234.8232,12.217,9.6075,3.304,68,7
641,2017-12-20 12:41:44.0,232.467,12.217,9.9225,3.304,68,7
642,2017-12-20 12:41:46.0,230.8962,12.217,9.9225,3.305,68,7
643,2017-12-20 12:41:48.0,228.54,12.217,9.6075,3.305,68,7
644,2017-12-20 12:41:50.0,228.54,12.217,9.6075,3.305,68,7
645,2017-12-20 12:41:52.0,228.54,12.217,9.765,3.306,68,7
646,2017-12-20 12:41:54.0,228.54,12.217,9.6075,3.306,68,7
647,2017-12-20 12:41:56.0,259.1706,12.217,8.6625,3.146,68,7
648,2017-12-20 12:41:58.0,437.4564,12.217,9.45,3.06,68,7
649,2017-12-20 12:42:00.0,419.3922,12.217,9.45,3.06,68,7
650,2017-12-20 12:42:02.0,409.182,12.217,9.765,3.06,68,7
651,2017-12-20 12:42:04.0,403.6842,12.217,9.45,3.06,68,7
652,2017-12-20 12:42:06.0,399.7572,12.217,9.6075,3.06,68,7
653,2017-12-20 12:42:08.0,399.7572,12.217,9.6075,3.06,68,7
654,2017-12-20 12:42:10.0,395.8302,12.217,9.45,3.061,68,7
655,2017-12-20 12:42:12.0,395.8302,12.217,9.6075,3.062,68,7
656,2017-12-20 12:42:14.0,395.8302,12.217,4.8825,3.062,68,7
657,2017-12-20 12:42:16.0,393.474,12.217,5.1975,3.062,68,7
658,2017-12-20 12:42:18.0,391.9032,12.217,4.725,3.062,68,7
659,2017-12-20 12:42:20.0,391.9032,12.217,5.1975,3.063,68,7
660,2017-12-20 12:42:22.0,391.9032,12.217,4.725,3.063,68,7
661,2017-12-20 12:42:24.0,391.9032,12.217,5.04,3.063,68,7
662,2017-12-20 12:42:26.0,391.9032,12.217,4.8825,3.064,68,7
663,2017-12-20 12:42:28.0,390.3324,12.217,5.04,3.065,68,7
664,2017-12-20 12:42:30.0,389.547,12.217,4.8825,3.066,68,7
665,2017-12-20 12:42:32.0,389.547,12.217,5.04,3.066,68,7
666,2017-12-20 12:42:34.0,389.547,12.217,4.8825,3.066,68,7
667,2017-12-20 12:42:36.0,387.9762,12.217,4.8825,3.066,68,7
668,2017-12-20 12:42:38.0,387.9762,12.217,5.04,3.068,68,7
669,2017-12-20 12:42:40.0,387.9762,12.217,5.1975,3.068,68,7
670,2017-12-20 12:42:42.0,413.109,12.217,4.8825,2.9,68,7
671,2017-12-20 12:42:44.0,428.0316,12.217,4.5675,2.924,68,7
672,2017-12-20 12:42:46.0,380.1222,12.217,5.355,2.651,68,7
673,2017-12-20 12:42:48.0,389.547,12.217,103.7925,2.6,69,7
674,2017-12-20 12:42:50.0,344.7792,12.217,74.97,2.628,73,7
675,2017-12-20 12:42:52.0,343.9938,12.217,83.475,2.628,77,7
676,2017-12-20 12:42:54.0,346.35,12.217,72.765,2.628,82,7
677,2017-12-20 12:42:56.0,346.35,12.217,78.435,2.628,86,7
678,2017-12-20 12:42:58.0,347.9208,12.217,74.34,2.628,90,7
679,2017-12-20 12:43:00.0,347.9208,12.217,80.64,2.629,94,7
680,2017-12-20 12:43:02.0,309.4362,12.217,73.08,2.671,98,7
681,2017-12-20 12:43:04.0,249.7458,12.217,83.79,2.727,102,7
682,2017-12-20 12:43:06.0,215.9736,12.217,73.08,2.796,106,7
683,2017-12-20 12:43:08.0,191.6262,12.217,84.5775,2.863,110,7
684,2017-12-20 12:43:10.0,175.1328,12.217,75.285,2.925,114,7
685,2017-12-20 12:43:12.0,165.708,12.217,77.3325,2.991,118,7
686,2017-12-20 12:43:14.0,156.2832,12.217,74.4975,3.06,122,7
687,2017-12-20 12:43:16.0,146.073,12.217,86.7825,3.123,126,7
688,2017-12-20 12:43:18.0,140.5752,12.217,74.1825,3.177,130,7
689,2017-12-20 12:43:20.0,136.6482,12.217,77.3325,3.206,134,7
690,2017-12-20 12:43:22.0,136.6482,12.217,74.025,3.229,138,7
691,2017-12-20 12:43:24.0,132.7212,12.217,78.2775,3.266,142,7
692,2017-12-20 12:43:26.0,130.365,12.217,73.08,3.288,146,7
693,2017-12-20 12:43:28.0,128.7942,12.217,74.025,3.316,150,7
694,2017-12-20 12:43:30.0,126.438,12.217,76.86,3.343,154,7
695,2017-12-20 12:43:32.0,124.8672,12.217,77.175,3.371,158,7
696,2017-12-20 12:43:34.0,122.511,12.217,74.8125,3.398,162,7
697,2017-12-20 12:43:36.0,122.511,12.217,72.6075,3.426,166,7
698,2017-12-20 12:43:38.0,-0.4,12.217,86.4675,3.452,170,7
699,2017-12-20 12:43:40.0,-0.4,12.217,71.6625,3.479,174,7
700,2017-12-20 12:43:42.0,-0.45,12.217,78.5925,3.506,178,7
701,2017-12-20 12:43:44.0,-0.45,12.217,80.4825,3.533,182,7
702,2017-12-20 12:43:46.0,-0.47,12.217,83.16,3.553,187,7
703,2017-12-20 12:43:48.0,-0.5,12.217,68.1975,3.581,191,7
704,2017-12-20 12:43:50.0,-0.5,12.217,81.1125,3.607,195,7
705,2017-12-20 12:43:52.0,-0.52,12.217,71.6625,3.635,199,7
706,2017-12-20 12:43:54.0,-0.52,12.217,82.215,3.662,203,7
707,2017-12-20 12:43:56.0,-0.55,12.217,71.0325,3.69,207,7
708,2017-12-20 12:43:58.0,-0.55,12.217,76.7025,3.716,211,7
709,2017-12-20 12:44:00.0,-0.55,12.217,84.5775,3.741,215,7
710,2017-12-20 12:44:02.0,-0.57,12.217,86.1525,3.768,219,7
711,2017-12-20 12:44:04.0,-0.6,12.217,71.505,3.788,223,7
712,2017-12-20 12:44:06.0,-0.6,12.217,77.6475,3.813,227,7
713,2017-12-20 12:44:08.0,-0.6,12.217,73.5525,3.839,231,7
714,2017-12-20 12:44:10.0,-0.62,12.217,79.8525,3.863,235,7
715,2017-12-20 12:44:12.0,-0.64,12.217,71.505,3.887,239,7
716,2017-12-20 12:44:14.0,-0.64,12.217,75.1275,3.911,243,7
717,2017-12-20 12:44:16.0,-0.65,12.217,85.8375,4.016,247,7
718,2017-12-20 12:44:18.0,-0.72,12.309,103.95,4.354,252,7
719,2017-12-20 12:44:20.0,-0.82,12.59,142.695,4.635,256,7
720,2017-12-20 12:44:22.0,-0.9,12.928,87.7275,4.973,261,7
721,2017-12-20 12:44:24.0,-0.95,13.193,104.895,5.238,265,7
722,2017-12-20 12:44:26.0,-0.97,13.436,202.3875,5.481,269,7
723,2017-12-20 12:44:28.0,-0.86,13.455,154.035,5.5,274,7
724,2017-12-20 12:44:30.0,-0.95,13.455,92.7675,5.32,278,7
725,2017-12-20 12:44:32.0,-0.95,13.455,94.3425,5.32,283,7
726,2017-12-20 12:44:34.0,-0.95,13.455,97.65,5.32,287,7
